brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,photos_path,s3_path,product_dimensions
Jordan,AIR JORDAN LEGACY 312 LOW SUMMIT WHITEFIRE RED-TECH GREY-BLACK,"₹ 12,995.00",Nike,China,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,CD7069-101,"SHOUT-OUT TO THE 312.The Air Jordan Legacy 312 Low celebrates Michael Jordan's legacy with this shout-out to Chicago's 312 area code. The design creates a modern mash-up of iconic Jordan elements.Design combines iconic elements of the AJ3, AJ1 and Alpha Force.Leather, synthetic and/or textile in the upper with a midfoot strap for a secure fit.Visible Air-Sole unit in the heel enhances cushioning.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-legacy-312-low-summit-white-fire-red-tech-grey-black,data/superkicks/men-basketball-sneakers/photos/Jordan/AIR JORDAN LEGACY 312 LOW SUMMIT WHITEFIRE RED-TECH GREY-BLACK,,
Jordan,AIR JORDAN 2 RETRO GREENWHITE,"₹ 12,107.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DR8884-103,"Air Jordan 2 Retro Men's Shoes Subdued, palate cleansing, substantial. The classic high tops that set the stage for a footwear dynasty return in a brand new colorway. Highlights of Lucky Green pulse against crisp White, taking cues from the first AJ2's color blocking. Faux lizard skin, sleek lines and no Swoosh keep the minimalist elegance and refined look of the original. It's no coincidence that this design has maintained its icon status since '86. (Though, a little luck never hurts.) Leather feels luxurious and adds durability. Nike Air-Sole unit in the heel delivers lightweight, responsive cushioning. Rubber outsole offers traction on a variety of surfaces.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-2-retro-green-white,data/superkicks/men-basketball-sneakers/photos/Jordan/AIR JORDAN 2 RETRO GREENWHITE,,
Nike,AIR FORCE 1 07 BLACKWHITE,"₹ 9,695.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DV0788-001,"The radiance lives on with the b-ball original. Crossing hardwood comfort with off-court flair, it puts a fresh spin on what you know best: ‘80s-inspired construction, bold details and nothin’-but-net style.  From tough stitching to pristine leather, it delivers durable style that’s smoother than backboard glass. Originally designed for performance hoops, Nike Air cushioning delivers lasting comfort. Rubber outsole with pivot circles adds traction and durability. Padded, low-cut collar looks sleek and feels great.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-07-black-white-1,data/superkicks/men-basketball-sneakers/photos/Nike/AIR FORCE 1 07 BLACKWHITE,,
Jordan,AIR JORDAN 6 RETRO GREYWHITE,"₹ 18,395.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,CT8529-100,"Air Jordan 6 Retro Men's Shoes Be cool. Stay cool. The AJ6 ""Cool Grey"" lets your style take flight with a colorway rooted to Jordan Brand DNA. MJ wore 'em when he claimed his first championship and you'll be wearing 'em forâ€”well, whatever you want. Laden with sleek features like dynamic design lines and an iced outsole, these sneakers bring speed and class to any 'fit. After all, they were famously inspired by Jordan's (wait for it) COOL sports car. So lace up, and let your kicks do the rest. Durable materials on the upper are made to last. Nike Air cushioning keeps you going all day. Rubber outsole gives you the traction you need.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-6-retro-grey-white,data/superkicks/men-basketball-sneakers/photos/Jordan/AIR JORDAN 6 RETRO GREYWHITE,,
Nike,AIR JORDAN 13 RETRO BLACKTRUE RED-WHITE,"₹ 19,295.00",Nike,China,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,414571-062,"TRUE TO FORM. The Air Jordan 13 Retro brings back the memorable game shoe that Michael Jordan wore during the '97-98 season, all the way to his 6th championship title. All the classic details are there like the quilted overlay, iconic sculpted midsole and holographic eye.  Genuine leather and textile materials in the upper. Phylon midsole with encapsulated Zoom Air unit in the forefoot and heel. Rubber outsole pods are strategically placed to optimize traction and flexibility.  Details  Not intended for use as Personal Protective Equipment (PPE)",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-13-retro-black-true-red-white,data/superkicks/men-basketball-sneakers/photos/Nike/AIR JORDAN 13 RETRO BLACKTRUE RED-WHITE,,
Reebok,QUESTION MID CLOUD WHITESMASH ORANGE S23-R,"₹ 12,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,HR1049,"ALLEN IVERSON'S SIGNATURE SHOES GET A FRESH COLOUR UPDATE When Allen Iverson had the ball in his hands, he kept his defenders guessing which way he'd go next. He also kept everyone wondering what colour shoes he'd rock during the game. These Reebok signature sneakers channel those memories with an orange glow-up on the toe and heel for a fresh look.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/question-mid-cloud-white-smash-orange-s23-r,data/superkicks/men-basketball-sneakers/photos/Reebok/QUESTION MID CLOUD WHITESMASH ORANGE S23-R,,
Nike,AIR FORCE 1 MID 07 WHITEBLACK-WHITE,"₹ 10,795.00",Nike,Indonesia,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DV0806-101,"The Nike Air Force 1 Mid '07 is everything you know best: ‘80s construction, smooth leather and nothin’-but-net style. Plus, we're taking it up a notch with a padded, mid-cut collar with an adjustable strap.From tough stitching to pristine leather to the cupsole design, it delivers durable style that’s smoother than backboard glass.Originally designed for performance hoops, Nike Air cushioning delivers lasting comfort.Hook-and-loop closure lets you personalize your fit.Rubber outsole with heritage pivot circles adds traction and durability.More Details  Perforations on toe",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-mid-07-white-black-white,data/superkicks/men-basketball-sneakers/photos/Nike/AIR FORCE 1 MID 07 WHITEBLACK-WHITE,,
Jordan,AIR JORDAN 5 RETRO BLACKAQUATONE-TAXI,"₹ 18,395.00","CHANG SHIN VIETNAM CO., LTD.",Vietnam,Nike India Private Limited,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DD0587-047,"ICONIC ON THE STREET. Get your piece of Jordan history and heritage with the Air Jordan 5 Retro. Based on the classic game shoe from 1990, it has all the iconic details, including the bump-out collar, lace toggle and fighter plane-inspired design lines.  Visible Air under the heel and encapsulated Air in the forefoot provide lightweight cushioning. Genuine and synthetic leather and plastic materials are light and durable.  More Details  Foam midsole Rubber outsole Not intended for use as Personal Protective Equipment (PPE)",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-5-retro-black-aquatone-taxi,data/superkicks/men-basketball-sneakers/photos/Jordan/AIR JORDAN 5 RETRO BLACKAQUATONE-TAXI,,
Adidas,BYW SELECT ECRU TINTBLUE,"₹ 13,999.00",adidas India Marketing Private Ltd.,Indonesia,adidas India Marketing Private Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,HQ4425,"BASKETBALL SHOES WITH A SOFT AND SPRINGY FEEL. Keep that pep in your step all game long. These adidas basketball shoes have Lightstrike cushioning that keeps you comfortable without weighing you down. BOOST returns energy with every step you take on the hardwood, so you always have fuel left in the tank to perform in the clutch.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/copy-of-wmns-forum-low-black-off-white,data/superkicks/men-basketball-sneakers/photos/Adidas/BYW SELECT ECRU TINTBLUE,,
Adidas Originals,STREETBALL III CORE WHITECORE BLACK,"₹ 13,999.00",Adidas,China,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,H03522,"FEEL THE ENERGY OF THE GAME IN THESE EXPRESSIVE, EVERYDAY TRAINERS. There's more to basketball than the game. Away from the bucket, there's the style, the culture and these adidas Streetball III Shoes. They take '90s hoops DNA and reimagine it for right now with a bold stance and expressive mixed-material upper. Ultra-light Lightstrike cushioning lets you traipse through the city in comfort.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/streetball-iii-core-white-core-black,data/superkicks/men-basketball-sneakers/photos/Adidas Originals/STREETBALL III CORE WHITECORE BLACK,,
Reebok,BB 4000 II BASKETBALL WHITEGREY,"₹ 9,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IG4790,BASKETBALL-INSPIRED SHOES INSPIRED BY VINTAGE LETTERMAN JACKET COLORS A letterman jacket is about representing something bigger than yourself. These Reebok shoes take cues from the bold and defined aspects of a collegiate classic. Leather underlays with suede and nubuck overlays give it a rich and textured look you can rep with pride.,men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/bb-4000-ii-basketball-white-grey,data/superkicks/men-basketball-sneakers/photos/Reebok/BB 4000 II BASKETBALL WHITEGREY,,
Jordan,AIR JORDAN LEGACY 312 LOW WHITEFIRE RED-BLACK-WOLF GREY,"₹ 12,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,CD7069-160,"SHOUT-OUT TO THE 312.The Air Jordan Legacy 312 Low celebrates Michael Jordan's legacy with this shout-out to Chicago's 312 area code. The design creates a modern mash-up of iconic Jordan elements.Design combines iconic elements of the AJ3, AJ1 and Alpha Force.Leather, synthetic and/or textile in the upper with a midfoot strap for a secure fit.Visible Air-Sole unit in the heel enhances cushioning.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-legacy-312-low-white-fire-red-black-wolf-grey,data/superkicks/men-basketball-sneakers/photos/Jordan/AIR JORDAN LEGACY 312 LOW WHITEFIRE RED-BLACK-WOLF GREY,,
Adidas Originals,JEREMY SCOTT OPAL WINGS 4.0 WHITE,"₹ 21,999.00",Adidas,China,adidas India Marketing Private Ltd.,0.95Kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IE6861,"ADIDAS X JEREMY'S SCOTT'S WINGED FORUM SHOES RETURN. Together, Jeremy Scott and adidas have been exploring the outer realms of style for decades. So why stop now? With this most recent collaboration, we throw it back to one of the designer's most iconic moments — his winged shoes. The reflective synthetic leather upper is all about opulence.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/copy-of-jeremy-scott-opal-wings-4-0-shoes,data/superkicks/men-basketball-sneakers/photos/Adidas Originals/JEREMY SCOTT OPAL WINGS 4.0 WHITE,,
Jordan,AIR JORDAN 5 UNIVERSITY BLUEBLACK-WHITE,"₹ 20,295.00",Nike,Vietnam,Nike India Private Limited,0.95kg,shoe,1 Pair,SUPER KICKS INDIA PVT. LTD,DV1310-401,"Year after year, season after season, the AJ5 has been at the heart of your favorite 'fits. Now, the beloved Tinker Hatfield design is back with a collegiate colorway that celebrates MJ's early days. University Blue pays homage to Jordan's alma mater from the upper to the insole, accented by a ""Team Jordan"" woven label on the back. An updated liner brings true on-foot bliss and flawless details from the original—like the side vents, spiky midsole, and lace lock—tie it all together with the classic allure you love.Leather in the upper offers durability and structure.Encapsulated Nike Air-Sole unit provides lightweight cushioning.Rubber outsole gives you the traction you need.More Details  Removable lace lock Not intended for use as Personal Protective Equipment (PPE)",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-5-university-blue-black-white,data/superkicks/men-basketball-sneakers/photos/Jordan/AIR JORDAN 5 UNIVERSITY BLUEBLACK-WHITE,,
Nike,AIR DUNK JUMBO SAILLIGHT SILVER-MINT FOAM-PINK FOAM,"₹ 11,495.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DV0821-100,"Your favorite look goes big and bold. Extra-large branding exaggerates the classic look, while the Air strobel unit puts cushioning right beneath your feet. And if that's not enough, the ""inside-out"" tongue construction and new lacing system brings a new look that's customizable. How will you rock yours?  Leather and mesh on the upper provides a premium look that lasts. Air strobel underfoot delivers comfort right where you want it. New lacing system uses cord eyestays, tongue webbing and lace wings to give you a personalized fit. Foam midsole offers lightweight, responsive cushioning. Rubber outsole with classic hoops pivot circle adds durable traction and heritage style. Extended rubber around the outsole edge adds durability. Small notches on leather overlays allow you to step naturally. Pull tab on the tongue makes for easy on and off. Tongue and branding are almost 2x bigger than original Dunk.  Details  2 sets of laces Padded collar Exposed foam on tongue",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-dunk-jumbo-sail-light-silver-mint-foam-pink-foam,data/superkicks/men-basketball-sneakers/photos/Nike/AIR DUNK JUMBO SAILLIGHT SILVER-MINT FOAM-PINK FOAM,,
Reebok,ANSWER IV CORE BLACKFLASH RED,"₹ 10,399.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,HR1062,"SHOES THAT CELEBRATE ALLEN IVERSON'S RISE AS THE MOST VALUABLE PLAYER Allen Iverson had his most memorable season wearing the Answer IV, earning MVP honours and taking his team to the promised land. These men's Reebok basketball shoes return in black and grey with rich scarlet hits for a subtle pop. They have a zipper shrouded upper and a small strap to lock in your fit.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/answer-iv-core-black-flash-red,data/superkicks/men-basketball-sneakers/photos/Reebok/ANSWER IV CORE BLACKFLASH RED,,
